PUNTO ANDREANI HOP CALLE 659 0,
PUNTO ANDREANI HOP CALLE 66	 2415,
PUNTO ANDREANI HOP CALLE 67 1419,
PUNTO ANDREANI HOP CALLE 7 52,
PUNTO ANDREANI HOP CALLE 7 545,
PUNTO ANDREANI HOP CALLE 77 1033,
PUNTO ANDREANI HOP CALLE 79 214,
PUNTO ANDREANI HOP CALLE 8 420,
PUNTO ANDREANI HOP CALLE 8 690,
PUNTO ANDREANI HOP CALLE 8 940,
PUNTO ANDREANI HOP CALLE 81 701,
PUNTO ANDREANI HOP CALLE 850 1087,
PUNTO ANDREANI HOP CALLE 850 1817,
PUNTO ANDREANI HOP CALLE 850 227,
PUNTO ANDREANI HOP CALLE 850 2484,
PUNTO ANDREANI HOP CALLE 850 2530,
PUNTO ANDREANI HOP CALLE 895 4205,
PUNTO ANDREANI HOP CALLE 9 1332,
PUNTO ANDREANI HOP CALLE 9 2510,
PUNTO ANDREANI HOP CALLE CANTILO 499,
PUNTO ANDREANI HOP CALLE CODIGO 2458 62,
PUNTO ANDREANI HOP CALLE CORNELIO SAAVEDRA 78,
PUNTO ANDREANI HOP CALLE JOSÉ MARÍA PAZ 835,
PUNTO ANDREANI HOP CALLE LAFUENTE 2845,
PUNTO ANDREANI HOP CALLE LIBERTAD 1139,
PUNTO ANDREANI HOP CALLE LIBERTAD 31,
PUNTO ANDREANI HOP CALLE LOS LAZARISTAS 376,
PUNTO ANDREANI HOP CALLE MARIANO ACOSTA 3360,
PUNTO ANDREANI HOP CALLE MARINA VILTE 1181,
PUNTO ANDREANI HOP CALLE NICARAGUA 2783,
PUNTO ANDREANI HOP CALLE PERITO MORENO 665,
PUNTO ANDREANI HOP CALLE PUBLICA 200,
PUNTO ANDREANI HOP CALLE PÚBLICA 595 ,
PUNTO ANDREANI HOP CALLE PÚBLICA 606 884,
PUNTO ANDREANI HOP CALLE SAN MARTÍN 170,
PUNTO ANDREANI HOP CALLE SARMIENTO 218,
PUNTO ANDREANI HOP CALLE USPALLATA 1034,
PUNTO ANDREANI HOP CALLE ZENON LOPEZ 1278,
PUNTO ANDREANI HOP CAMINO DE CINTURA 230,
PUNTO ANDREANI HOP CAMINO DE LA UNIDAD 1523,
PUNTO ANDREANI HOP CAMINO GENERAL BELGRANO 0,
PUNTO ANDREANI HOP CAMINO GENERAL BELGRANO 2651,
PUNTO ANDREANI HOP CAMINO GENERAL BELGRANO 513,
PUNTO ANDREANI HOP CAMINO GENERAL BELGRANO 5275,
PUNTO ANDREANI HOP CAMINO GENERAL BELGRANO 6499,
PUNTO ANDREANI HOP CAMINO GENERAL BELGRANO 8268,
PUNTO ANDREANI HOP CAMPOMAN 60,
PUNTO ANDREANI HOP CAÑADA DE GÓMEZ 4821,
PUNTO ANDREANI HOP CAÑADA DE GÓMEZ 5240,
PUNTO ANDREANI HOP CAPITÁN GENERAL RAMÓN FREIRE ,
PUNTO ANDREANI HOP CARDOSO 9,
PUNTO ANDREANI HOP CARIOLA 42,
PUNTO ANDREANI HOP CARLOS GARDEL 1702,
PUNTO ANDREANI HOP CARLOS MONTI SUR 175,
PUNTO ANDREANI HOP CARLOS PELLEGRINI 732,
PUNTO ANDREANI HOP CARLOS PELLEGRINI 755,
PUNTO ANDREANI HOP CARLOS PELLEGRINI 907,
PUNTO ANDREANI HOP CARLOS SAAVEDRA LAMAS 388,
PUNTO ANDREANI HOP CARLOS TEJEDOR 2898,
PUNTO ANDREANI HOP CARLOS VILLATE 3585,
PUNTO ANDREANI HOP CARMEN 556,
PUNTO ANDREANI HOP CARPANI COSTA 1516,
PUNTO ANDREANI HOP CARRIL RODRÍGUEZ PEÑA 5215,
PUNTO ANDREANI HOP CASAFOUST 590,
PUNTO ANDREANI HOP CASEROS 2127,
PUNTO ANDREANI HOP CASEROS 303,
PUNTO ANDREANI HOP CASEROS 33,
PUNTO ANDREANI HOP CASEROS 602,
PUNTO ANDREANI HOP CASEROS NORTE 1092,
PUNTO ANDREANI HOP CASTRO 1751,
PUNTO ANDREANI HOP CATAMARCA 1141,
PUNTO ANDREANI HOP CATAMARCA 1177,
PUNTO ANDREANI HOP CATAMARCA 151,
PUNTO ANDREANI HOP CATAMARCA 1965,
PUNTO ANDREANI HOP CATAMARCA 2008,
PUNTO ANDREANI HOP CATAMARCA 568,
PUNTO ANDREANI HOP CATAMARCA 767,
PUNTO ANDREANI HOP CAVIA 1500,
PUNTO ANDREANI HOP CAVIA 234,
PUNTO ANDREANI HOP CAYETANO CAZÓN 5810,
PUNTO ANDREANI HOP CENOBIO SOTO 100,
PUNTO ANDREANI HOP CENTENARIO URUGUAYO 1513,
PUNTO ANDREANI HOP CENTENO 1912,
PUNTO ANDREANI HOP CERRITO 653,
PUNTO ANDREANI HOP CERVANTES 1171,
PUNTO ANDREANI HOP CERVANTES 148,
PUNTO ANDREANI HOP CERVANTES 438,
PUNTO ANDREANI HOP CERVIÑO 3599,
PUNTO ANDREANI HOP CHACABUCO 1296,
PUNTO ANDREANI HOP CHACABUCO 395,
PUNTO ANDREANI HOP CHACABUCO 579,
PUNTO ANDREANI HOP CHAMPAGNAT 1593,
PUNTO ANDREANI HOP CHARCAS 4301,
PUNTO ANDREANI HOP CHARCAS 5200,
PUNTO ANDREANI HOP CHARLONE 608,
PUNTO ANDREANI HOP CHASSAING 6626,
PUNTO ANDREANI HOP CHAVARRÍA 2115,
PUNTO ANDREANI HOP CHILE 1124,
PUNTO ANDREANI HOP CHILE 1789,
PUNTO ANDREANI HOP CHILE 79,
PUNTO ANDREANI HOP CHILECITO 4310,
PUNTO ANDREANI HOP CHIOZZA 1682,
PUNTO ANDREANI HOP CIRCUITO LAS TAPIAS 0,
PUNTO ANDREANI HOP CIRCUITO SAN MARTIN 0,
PUNTO ANDREANI HOP CIUDAD DE LA PAZ 2936,
PUNTO ANDREANI HOP CLAUDIO DE ALAS 2106,
PUNTO ANDREANI HOP CLAUDIO MARÍA JOLY 2385,
PUNTO ANDREANI HOP CNEL BRANDSEN 601,
PUNTO ANDREANI HOP CNEL BRANDSEN 814,
PUNTO ANDREANI HOP COBO 204,
PUNTO ANDREANI HOP COLECTORA AUTOVIA 2 11241,
PUNTO ANDREANI HOP COLECTORA K11 0,
PUNTO ANDREANI HOP COLECTORA NORTE	 1620,
PUNTO ANDREANI HOP COLECTORA OESTE RAMAL PILAR 151,
PUNTO ANDREANI HOP COLECTORA OESTE RAMAL PILAR 173,
PUNTO ANDREANI HOP COLECTORA SUR ACCESO OESTE 7140,
PUNTO ANDREANI HOP COLOMBIA 1016,
PUNTO ANDREANI HOP COLOMBIA 1076,
PUNTO ANDREANI HOP COLOMBRES 1346,
PUNTO ANDREANI HOP COLOMBRES 1614,
PUNTO ANDREANI HOP COLON  108,
PUNTO ANDREANI HOP COLON 1018,
PUNTO ANDREANI HOP COLÓN 139,
PUNTO ANDREANI HOP COLON 1489,
PUNTO ANDREANI HOP COLÓN 1570,
PUNTO ANDREANI HOP COLÓN 37,
PUNTO ANDREANI HOP COLON 5249,
PUNTO ANDREANI HOP COLÓN 738,
PUNTO ANDREANI HOP COMANDANTE BESARES 465,
PUNTO ANDREANI HOP COMANDANTE GRANVILLE 2260,
PUNTO ANDREANI HOP COMB DE LAS PIEDRAS 1284,
PUNTO ANDREANI HOP COMBATE DE LOS POZOS 131,
PUNTO ANDREANI HOP COMBATE DE LOS POZOS 825,
PUNTO ANDREANI HOP COMISIONADO PELINSKI 562,
PUNTO ANDREANI HOP CONCEJAL TRIBULATO 976,
PUNTO ANDREANI HOP CONCORDIA 1777,
PUNTO ANDREANI HOP CONDARCO 1615,
PUNTO ANDREANI HOP CONDARCO 3951,
PUNTO ANDREANI HOP CONDE 2423,
PUNTO ANDREANI HOP CONESA 1264,
PUNTO ANDREANI HOP CONESA 480,
PUNTO ANDREANI HOP CONGRESO 673,
PUNTO ANDREANI HOP CONGRESO DE TUCUMÁN 514,
PUNTO ANDREANI HOP CONGRESO DE TUCUMÁN 851,
PUNTO ANDREANI HOP CONSEJAL MARUSICH 317,
PUNTO ANDREANI HOP CONSTITUCIÓN 1223,
PUNTO ANDREANI HOP CONSTITUCIÓN 1287,
PUNTO ANDREANI HOP CONSTITUCIÓN 1792,
PUNTO ANDREANI HOP CONSTITUCIÓN 317,
PUNTO ANDREANI HOP CÓRDOBA 1021,
PUNTO ANDREANI HOP CÓRDOBA 126,
PUNTO ANDREANI HOP CORDOBA 1392,
PUNTO ANDREANI HOP CÓRDOBA 1830,
PUNTO ANDREANI HOP CORDOBA 198,
PUNTO ANDREANI HOP CÓRDOBA 325,
PUNTO ANDREANI HOP CÓRDOBA 393,
PUNTO ANDREANI HOP CORDOBA 621,
PUNTO ANDREANI HOP CORDOBA 982,
PUNTO ANDREANI HOP CORONEL ADROGUÉ 415,
"PUNTO ANDREANI HOP CORONEL BLANCO, OESTE (MANZANA ",
PUNTO ANDREANI HOP CORONEL BRANDSEN 2256,
PUNTO ANDREANI HOP CORONEL D ELIA 2071,
PUNTO ANDREANI HOP CORONEL DAVILA 1018,
PUNTO ANDREANI HOP CORONEL D'ELIA 1334 ,
PUNTO ANDREANI HOP CORONEL DOMINGO ALBARIÑOS 3832,
PUNTO ANDREANI HOP CORONEL DOMINGO SORIANO AREVALO,
PUNTO ANDREANI HOP CORONEL DORREGO 1086,
PUNTO ANDREANI HOP CORONEL FRANCISCO UZAL 3891,
PUNTO ANDREANI HOP CORONEL LORENZO BARCALA 289,
PUNTO ANDREANI HOP CORONEL MARTIN PAULINO LACARRA ,
PUNTO ANDREANI HOP CORONEL MARTINIANO CHILAVERT 55,
PUNTO ANDREANI HOP CORONEL RAMÓN LORENZO FALCÓN ,
PUNTO ANDREANI HOP CORONEL SUÁREZ 501,
PUNTO ANDREANI HOP CORRIENTES 0,
PUNTO ANDREANI HOP CORRIENTES 1391,
PUNTO ANDREANI HOP CORRIENTES 2359,
PUNTO ANDREANI HOP CORRIENTES 3126,
PUNTO ANDREANI HOP CORRIENTES 63,
PUNTO ANDREANI HOP CORTES 2741,
PUNTO ANDREANI HOP CORVALÁN 2781,
PUNTO ANDREANI HOP COSQUÍN 2648,
PUNTO ANDREANI HOP CRISÓLOGO LARRALDE 2374,
PUNTO ANDREANI HOP CRISÓLOGO LARRALDE 2889,
PUNTO ANDREANI HOP CRISÓLOGO LARRALDE 792,
PUNTO ANDREANI HOP CUBA 3331,
PUNTO ANDREANI HOP CUENCA 3257,
PUNTO ANDREANI HOP CUENCA 3598,
PUNTO ANDREANI HOP CUMPEO 5744,
PUNTO ANDREANI HOP DA VINCI 57,
PUNTO ANDREANI HOP DE LA NACIÓN 432,
PUNTO ANDREANI HOP DE LOS ITALIANOS 4005,
PUNTO ANDREANI HOP DEAN FUNES 253,
PUNTO ANDREANI HOP DEL BARCO CENTENERA 2056,
PUNTO ANDREANI HOP DEL BARCO CENTENERA 900,
PUNTO ANDREANI HOP DEL CARMEN 1247,
PUNTO ANDREANI HOP DEL CARMEN 1515,
PUNTO ANDREANI HOP DEL CARMEN 643,
PUNTO ANDREANI HOP DELIA DEGLIUOMINI 1701,
PUNTO ANDREANI HOP DELIA DEGLIUOMINI 957,
PUNTO ANDREANI HOP DEMICHELIS 965,
PUNTO ANDREANI HOP DESSY 146,
PUNTO ANDREANI HOP DIAG ALTE G BROWN 1771,
PUNTO ANDREANI HOP DIAG. PIERMANTINI 252,
PUNTO ANDREANI HOP DIAGONAL 3 330,
PUNTO ANDREANI HOP DIAGONAL 74 1022,
PUNTO ANDREANI HOP DIAGONAL 78 963,
PUNTO ANDREANI HOP DIAGONAL 80 343,
PUNTO ANDREANI HOP DIEGO GIBSON 2499,
PUNTO ANDREANI HOP DIRECTORIO 912,
PUNTO ANDREANI HOP DOCTOR CLAUDIO CUENCA 515,
PUNTO ANDREANI HOP DOCTOR DELFOR DÍAZ 1752,
PUNTO ANDREANI HOP DOCTOR EMILIO RAVIGNANI 1395,
PUNTO ANDREANI HOP DOCTOR GUILLERMO RAWSON 901,
PUNTO ANDREANI HOP DOCTOR IGNACIO ARIETA 1767,
PUNTO ANDREANI HOP DOCTOR IGNACIO ARIETA 2765,
PUNTO ANDREANI HOP DOCTOR IGNACIO ARIETA 3794,
PUNTO ANDREANI HOP DOCTOR IGNACIO ARIETA 4697,
PUNTO ANDREANI HOP DOCTOR LUIS LELOIR 709,
PUNTO ANDREANI HOP DOCTOR OSCAR RUA	 2855,
PUNTO ANDREANI HOP DOCTOR PROFESOR PEDRO CHUTRO 26,
PUNTO ANDREANI HOP DOCTOR RAMÓN CARRILLO 2324,
PUNTO ANDREANI HOP DOCTOR REAL 543,
PUNTO ANDREANI HOP DOCTOR RENÉ FAVALORO 4098,
PUNTO ANDREANI HOP DOCTOR SABÍN 1103,
PUNTO ANDREANI HOP DOCTOR TEODORO LUIS PLANAS 4141,
PUNTO ANDREANI HOP DOCTOR TEODORO LUIS PLANAS 961,
PUNTO ANDREANI HOP DOCTOR ZAVALLA 7288,
PUNTO ANDREANI HOP DOMINGO F SARMIENTO 3431,
PUNTO ANDREANI HOP DOMINGO FAUSTINO SARMIENTO 1099,
PUNTO ANDREANI HOP DOMINGO FAUSTINO SARMIENTO 261,
PUNTO ANDREANI HOP DOMINGO FAUSTINO SARMIENTO 326,
PUNTO ANDREANI HOP DON BOSCO 1246,
PUNTO ANDREANI HOP DON BOSCO 367,
PUNTO ANDREANI HOP DON BOSCO 543,
PUNTO ANDREANI HOP DON BOSCO SANTO 975,
PUNTO ANDREANI HOP DONATO ALVAREZ 7384,
PUNTO ANDREANI HOP DONIZETTI 25,
PUNTO ANDREANI HOP DORREGO 141,
PUNTO ANDREANI HOP DORREGO 3140,
PUNTO ANDREANI HOP DORREGO 576,
PUNTO ANDREANI HOP DORREGO 858,
PUNTO ANDREANI HOP DOYHENARD 406,
PUNTO ANDREANI HOP DR ESTEBAN MARADONA 1066,
PUNTO ANDREANI HOP DR HIPOLITO G ROSA 560,
PUNTO ANDREANI HOP DR J BRUNET 260,
PUNTO ANDREANI HOP DR J JOSE PASO 270,
PUNTO ANDREANI HOP DR ORTIZ 211,
PUNTO ANDREANI HOP DR P MEDRANO 69,
PUNTO ANDREANI HOP DR S SEGUROLA 30,
PUNTO ANDREANI HOP DR T GODOY CRUZ 394,
PUNTO ANDREANI HOP DR. J JOSÉ PASO 359,
PUNTO ANDREANI HOP DR. J. I. DE LA ROZA 5770,
PUNTO ANDREANI HOP DR. M MORENO 484,
PUNTO ANDREANI HOP DRAGO 54,
PUNTO ANDREANI HOP DRYSDALE 5793,
PUNTO ANDREANI HOP DUARTE QUIRÓS 2499,
PUNTO ANDREANI HOP E BURGWARDT 876,
PUNTO ANDREANI HOP E ZEBALLOS 198,
PUNTO ANDREANI HOP E. ZEBALLOS 564,
PUNTO ANDREANI HOP ECHEVERRÍA 1008,
PUNTO ANDREANI HOP EDMUNDO ROSTAND 1160,
PUNTO ANDREANI HOP EDUARDO COMESAÑA 2550,
PUNTO ANDREANI HOP EDUARDO MUÑIZ 25,
PUNTO ANDREANI HOP EL CALAFATE 329,
PUNTO ANDREANI HOP EL CARAFFA 6747,
PUNTO ANDREANI HOP EL CARAFFA 6747,
PUNTO ANDREANI HOP EL CHAJA 2541,
PUNTO ANDREANI HOP EL PALENQUE 0,
PUNTO ANDREANI HOP ELIAS ADRE NORTE 1360,
PUNTO ANDREANI HOP EMILIO MITRE 894,
PUNTO ANDREANI HOP ENRIQUE MARENGO 4479,
PUNTO ANDREANI HOP ENTRE RÍOS 1202,
PUNTO ANDREANI HOP ENTRE RÍOS 1975,
PUNTO ANDREANI HOP ENTRE RÍOS 440,
PUNTO ANDREANI HOP ENTRE RÍOS 635,
PUNTO ANDREANI HOP EPECUÉN 561,
PUNTO ANDREANI HOP EPECUÉN 794,
PUNTO ANDREANI HOP ESCALADA DE SAN MARTÍN 2282,
PUNTO ANDREANI HOP ESCRIBANO BARTOLOME NATAL 2586,
PUNTO ANDREANI HOP ESCRIBANO MAYOR DE GOBIERNO 353,
PUNTO ANDREANI HOP ESMERALDA 484,
PUNTO ANDREANI HOP ESMERALDA 7147,
PUNTO ANDREANI HOP ESPAÑA  535,
PUNTO ANDREANI HOP ESPAÑA 1416,
PUNTO ANDREANI HOP ESPAÑA 147,
PUNTO ANDREANI HOP ESPAÑA 1571,
PUNTO ANDREANI HOP ESPAÑA 190,
PUNTO ANDREANI HOP ESPAÑA 1972 ,
PUNTO ANDREANI HOP ESPAÑA 198,
PUNTO ANDREANI HOP ESPAÑA 236,
PUNTO ANDREANI HOP ESPAÑA 521,
PUNTO ANDREANI HOP ESPAÑA 699,
PUNTO ANDREANI HOP ESPAÑA 85,
PUNTO ANDREANI HOP ESQUINA BV ITALIA Y PAN DE AZÚ,
PUNTO ANDREANI HOP ESQUIÚ 68,
PUNTO ANDREANI HOP ESTADOS UNIDOS 775,
PUNTO ANDREANI HOP ESTADOS UNIDOS DE AMERICA 2891,
PUNTO ANDREANI HOP ESTANISLAO DEL CAMPO 1755,
PUNTO ANDREANI HOP ESTANISLAO LÓPEZ 377,
PUNTO ANDREANI HOP ESTANISLAO LÓPEZ 538,
PUNTO ANDREANI HOP ESTANISLAO ZEBALLOS 3825,
PUNTO ANDREANI HOP ESTEBAN Y SAN GARRE 69,
PUNTO ANDREANI HOP ESTOMBA 2887,
PUNTO ANDREANI HOP ESTRADA 146,
PUNTO ANDREANI HOP ESTRADA 2380,
PUNTO ANDREANI HOP ESTRADA 266,
PUNTO ANDREANI HOP EVA PERON 2077,
PUNTO ANDREANI HOP EVA PERON 2295,
PUNTO ANDREANI HOP EVA PERÓN 2593,
PUNTO ANDREANI HOP EVA PERÓN 269,
PUNTO ANDREANI HOP EVA PERÓN 3371,
PUNTO ANDREANI HOP EVA PERÓN 3449,
PUNTO ANDREANI HOP EVA PERÓN 4335,
PUNTO ANDREANI HOP EVA PERON 6908,
PUNTO ANDREANI HOP EVARISTO IGLESIAS 714,
PUNTO ANDREANI HOP EVITA 2564,
PUNTO ANDREANI HOP F LLAVALLOL 1299,
PUNTO ANDREANI HOP FABIÁN GONZÁLEZ 454,
PUNTO ANDREANI HOP FACUNDO QUIROGA 635,
PUNTO ANDREANI HOP FALUCHO 156,
PUNTO ANDREANI HOP FALUCHO 2396,
PUNTO ANDREANI HOP FALUCHO 30,
PUNTO ANDREANI HOP FEDERICO LACROZE 2776,
PUNTO ANDREANI HOP FEDERICO PEDRO RUSSO 1587,
PUNTO ANDREANI HOP FEDERICO PEDRO RUSSO 3100,
PUNTO ANDREANI HOP FELIPE LLAVALLOL 1191,
PUNTO ANDREANI HOP FELIX BARACCO 342,
PUNTO ANDREANI HOP FELIX DE AZARA 1530,
PUNTO ANDREANI HOP FÉLIX PAZ 1410,
PUNTO ANDREANI HOP FELIX RIQUEZ 928,
PUNTO ANDREANI HOP FERMIN GAMBOA 438,
PUNTO ANDREANI HOP FERRÉ 971,
PUNTO ANDREANI HOP FERROCARRIL OESTE 937,
PUNTO ANDREANI HOP FISCHETTI 4793,
PUNTO ANDREANI HOP FLORENCIO VARELA 1960,
PUNTO ANDREANI HOP FLORENTINO AMEGHINO 3377,
PUNTO ANDREANI HOP FLORENTINO AMEGHINO 367,
PUNTO ANDREANI HOP FLORIDA 2899,
PUNTO ANDREANI HOP FONROUGE 39,
PUNTO ANDREANI HOP FORESTIERI 5425,
PUNTO ANDREANI HOP FORMOSA 4143,
PUNTO ANDREANI HOP FORMOSA 509,
PUNTO ANDREANI HOP FRAGA 602,
PUNTO ANDREANI HOP FRAGATA PRESIDENTE SARMIENTO 24,
PUNTO ANDREANI HOP FRANCIA 179,
PUNTO ANDREANI HOP FRANCIA 2642,
PUNTO ANDREANI HOP FRANCIA 3543,
PUNTO ANDREANI HOP FRANCIA 812,
PUNTO ANDREANI HOP FRANCISCO BEIRÓ 1399,
PUNTO ANDREANI HOP FRANCISCO BILBAO 2911,
PUNTO ANDREANI HOP FRANCISCO LEMOS 19,
PUNTO ANDREANI HOP FRANCISCO N. DE LAPRIDA 3891,
PUNTO ANDREANI HOP FRANCISCO NARCISO DE LAPRIDA 21,
PUNTO ANDREANI HOP FRANCISCO NARCISO DE LAPRIDA 42,
PUNTO ANDREANI HOP FRANCISCO NARCISO DE LAPRIDA 75,
PUNTO ANDREANI HOP FRAY J. LAGOS 406,
PUNTO ANDREANI HOP FRAY JOSE LEON TORRES 714,
PUNTO ANDREANI HOP FRAY JOSÉ WENCESLAO ACHÁVAL 2,
PUNTO ANDREANI HOP FRAY JUSTO SANTAMARÍA DE ORO 2,
PUNTO ANDREANI HOP FRAY JUSTO SANTAMARIA DE ORO 20,
PUNTO ANDREANI HOP FRAY MAMERTO ESQUIU 960,
PUNTO ANDREANI HOP FRENCH 2400,
PUNTO ANDREANI HOP FRENCH 5,
PUNTO ANDREANI HOP FRENCH NTE 65,
PUNTO ANDREANI HOP FUERTE ESPERANZA 1750,
PUNTO ANDREANI HOP GABINO EZEIZA 150,
PUNTO ANDREANI HOP GABOTO 4384,
PUNTO ANDREANI HOP GABOTO 5195,
PUNTO ANDREANI HOP GANDOLFO 1161,
PUNTO ANDREANI HOP GARIBALDI 102,
PUNTO ANDREANI HOP GARIBALDI 1339,
PUNTO ANDREANI HOP GARIBALDI 300,
PUNTO ANDREANI HOP GASCÓN 883,
PUNTO ANDREANI HOP GDOR GREGORES 497,
PUNTO ANDREANI HOP GDOR IRIONDO 2257,
PUNTO ANDREANI HOP GENERAL ACHA 288,
PUNTO ANDREANI HOP GENERAL ACHA 410,
PUNTO ANDREANI HOP GENERAL ACHA 59,
PUNTO ANDREANI HOP GENERAL ARAOZ DE LAMADRID 5371,
PUNTO ANDREANI HOP GENERAL ARENALES 52,
PUNTO ANDREANI HOP GENERAL ARTIGAS 2355,
PUNTO ANDREANI HOP GENERAL BELGRANO 200,
PUNTO ANDREANI HOP GENERAL BERNARDO O'HIGGINS 2056,
PUNTO ANDREANI HOP GENERAL CABRERA 317,
PUNTO ANDREANI HOP GENERAL CÉSAR DÍAZ 5299,
PUNTO ANDREANI HOP GENERAL DEHEZA 2005,
PUNTO ANDREANI HOP GENERAL DEHEZA 2291,
PUNTO ANDREANI HOP GENERAL ESPEJO 2075,
PUNTO ANDREANI HOP GENERAL FÉLIX OLAZÁBAL 958,
PUNTO ANDREANI HOP GENERAL FRÍAS 2107,
PUNTO ANDREANI HOP GENERAL GREGORIO ARÁOZ DE LAMA,
PUNTO ANDREANI HOP GENERAL GUEMES 897,
PUNTO ANDREANI HOP GENERAL JOSÉ DE SAN MARTÍN 34,
PUNTO ANDREANI HOP GENERAL JOSÉ DE SAN MARTÍN 39,
PUNTO ANDREANI HOP GENERAL JOSÉ GERVASIO ARTIGAS ,
PUNTO ANDREANI HOP GENERAL JOSÉ GERVASIO ARTIGAS ,
PUNTO ANDREANI HOP GENERAL JOSÉ J. ARIAS 2408,
PUNTO ANDREANI HOP GENERAL JUAN ESTEBAN PEDERNERA ,
PUNTO ANDREANI HOP GENERAL JUAN JOSÉ VIAMONTE 400,
PUNTO ANDREANI HOP GENERAL JUAN LAVALLE 1471,
PUNTO ANDREANI HOP GENERAL LAMADRID 847,
PUNTO ANDREANI HOP GENERAL LAVALLE 8644,
PUNTO ANDREANI HOP GENERAL LÓPEZ 1575,
PUNTO ANDREANI HOP GENERAL LUCIO NORBERTO MANSILLA,
PUNTO ANDREANI HOP GENERAL LUIS MARÍA CAMPOS 1407,
PUNTO ANDREANI HOP GENERAL MADARIAGA 1599,
PUNTO ANDREANI HOP GENERAL MANUEL N. SAVIO 217,
PUNTO ANDREANI HOP GENERAL MITRE 68,
PUNTO ANDREANI HOP GENERAL MOSCONI 1110,
PUNTO ANDREANI HOP GENERAL PAZ 215,
PUNTO ANDREANI HOP GENERAL PAZ 89,
PUNTO ANDREANI HOP GENERAL PEDRO DÍAZ 404,
PUNTO ANDREANI HOP GENERAL PICO 2308,
PUNTO ANDREANI HOP GENERAL PICO 9804,
PUNTO ANDREANI HOP GENERAL ROCA 3622,
PUNTO ANDREANI HOP GENERAL ROCA 474,
PUNTO ANDREANI HOP GENERAL RODRÍGUEZ 284,
PUNTO ANDREANI HOP GENERAL RODRÍGUEZ 291,
PUNTO ANDREANI HOP GENERAL SAN MARTÍN 668,
PUNTO ANDREANI HOP GENERAL VENANCIO FLORES 3137,
PUNTO ANDREANI HOP GENOVA 505,
PUNTO ANDREANI HOP GERARDO YOYA 43,
PUNTO ANDREANI HOP GOBERNACIÓN 1834,
PUNTO ANDREANI HOP GOBERNADOR CABAL 3332,
PUNTO ANDREANI HOP GOBERNADOR EMILIO CASTRO 692,
PUNTO ANDREANI HOP GOBERNADOR GUZMÁN 1010,
PUNTO ANDREANI HOP GOBERNADOR GUZMÁN 1578,
PUNTO ANDREANI HOP GOBERNADOR MARCELINO UGARTE 405,
PUNTO ANDREANI HOP GOBERNADOR TELLO 331,
PUNTO ANDREANI HOP GODOY CRUZ 2490,
PUNTO ANDREANI HOP GONZÁLEZ CHAVES 987,
PUNTO ANDREANI HOP GOROSTIAGA 1708,
PUNTO ANDREANI HOP GOROSTIAGA 703,
PUNTO ANDREANI HOP GORRITI		 0,
PUNTO ANDREANI HOP GRAHAM BELL 1490,
PUNTO ANDREANI HOP GRAL ALVEAR 1504,
PUNTO ANDREANI HOP GRAL JOSE MARIA PAZ 1225,
PUNTO ANDREANI HOP GRAL JUAN M DE PUEYRREDON 587,
PUNTO ANDREANI HOP GRAL M DE ESCALADA 320,
PUNTO ANDREANI HOP GRAL MANUEL BELGRANO 2076,
PUNTO ANDREANI HOP GRAL MARIANO ACHA 803,
PUNTO ANDREANI HOP GRAL PINTO 808,
PUNTO ANDREANI HOP GRAL SAN MARTIN 337,
PUNTO ANDREANI HOP GRAL SAN MARTIN 344,
PUNTO ANDREANI HOP GRAL SIMON BOLIVAR 1400,
PUNTO ANDREANI HOP GRAL. JOSÉ GERVASIO ARTIGAS 52,
PUNTO ANDREANI HOP GRAL. JUAN JOSÉ VIAMONTE 1707,
PUNTO ANDREANI HOP GRAL. MACHADO 898,
PUNTO ANDREANI HOP GRAL. SIMÓN BOLÍVAR 257,
PUNTO ANDREANI HOP GRANADERO JUAN MATEO GELVES 960,
PUNTO ANDREANI HOP GRANADEROS 2933,
PUNTO ANDREANI HOP GRANADEROS 745,
PUNTO ANDREANI HOP GRECIA 646,
PUNTO ANDREANI HOP GUAL 2436,
PUNTO ANDREANI HOP GUALEGUAYCHÚ 2699,
PUNTO ANDREANI HOP GUALEGUAYCHÚ 3814,
PUNTO ANDREANI HOP GUALEGUAYCHÚ 580,
PUNTO ANDREANI HOP GUARDIA NACIONAL 1124,
PUNTO ANDREANI HOP GUASAPAMPA 3715,
PUNTO ANDREANI HOP GUATAMBU 383,
PUNTO ANDREANI HOP GUATEMALA 1,
PUNTO ANDREANI HOP GUATEMALA 786,
PUNTO ANDREANI HOP GÜEMES 1340,
PUNTO ANDREANI HOP GUEVARA 1202,
PUNTO ANDREANI HOP GUILLERMO MARCONI 1491,
PUNTO ANDREANI HOP GUILLERMO MARCONI 2694,
PUNTO ANDREANI HOP GUIÑAZU 1,
PUNTO ANDREANI HOP GUIÑAZU 586,
PUNTO ANDREANI HOP GUISE 1787,
PUNTO ANDREANI HOP GUTIÉRREZ 82,
PUNTO ANDREANI HOP HECTOR PANIZA 2545,
PUNTO ANDREANI HOP HELGUERA 4107,
PUNTO ANDREANI HOP HERNANDO DE LERMA 3369,
PUNTO ANDREANI HOP HILARIO ASCASUBI 503,
PUNTO ANDREANI HOP HILARIO ASCASUBI 5714,
PUNTO ANDREANI HOP HIPÓLITO IRIGOYEN 235,
PUNTO ANDREANI HOP HIPOLITO IRIGOYEN 327,
PUNTO ANDREANI HOP HIPÓLITO PORDOMINGO 850,
